C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_215.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_215.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_215.jpg,0,0,0,6.229421
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_287.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_287.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_287.jpg,0,0.0197127,0,6.181285
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_352.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_352.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_352.jpg,0,0.2034225,0,6.231525
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_424.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_424.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_424.jpg,0,0.4359467,0,6.503025
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_494.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_494.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_494.jpg,0,0.3665009,0,6.783358
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_563.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_563.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_563.jpg,0,0.1417901,0,6.961121
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_630.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_630.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_630.jpg,0,0.2848013,0,7.077713
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_695.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_695.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_695.jpg,0,0.4720211,0,7.32596
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_768.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_768.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_768.jpg,-0.2,0.4751615,0,7.772088
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_837.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_837.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_837.jpg,-0.35,0.3121154,0,7.978209
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_904.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_904.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_904.jpg,-0.5500001,0.06626332,0,8.037046
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_12_975.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_12_975.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_12_975.jpg,-0.7,0,0,7.947629
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_043.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_043.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_043.jpg,-0.9000002,0.1511652,0,7.859719
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_115.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_115.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_115.jpg,-1,0.3269019,0,7.923217
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_183.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_183.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_183.jpg,-1,0.5689587,0,8.258028
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_251.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_251.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_251.jpg,-1,0.5720083,0,8.625423
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_324.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_324.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_324.jpg,-1,0.3349167,0,8.956325
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_394.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_394.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_394.jpg,-1,0.1424043,0,9.0521
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_466.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_466.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_466.jpg,-1,0,0,9.001417
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_537.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_537.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_537.jpg,-1,0,0,8.933871
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_610.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_610.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_610.jpg,-1,0,0,8.844739
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_682.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_682.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_682.jpg,-1,0,0,8.77733
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_750.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_750.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_750.jpg,0,0.1599687,0,8.580996
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_822.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_822.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_822.jpg,0,0.3965322,0,8.768051
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_894.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_894.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_894.jpg,0,0.5872072,0,9.083516
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_13_964.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_13_964.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_13_964.jpg,0,0.8218719,0,9.707168
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_032.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_032.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_032.jpg,0,1,0,10.31924
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_107.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_107.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_107.jpg,0,1,0,11.20373
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_177.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_177.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_177.jpg,0,1,0,11.99018
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_251.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_251.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_251.jpg,0,1,0,12.72828
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_323.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_323.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_323.jpg,0,1,0,13.65288
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_396.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_396.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_396.jpg,0,1,0,14.14674
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_464.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_464.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_464.jpg,0,1,0,15.03878
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_539.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_539.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_539.jpg,-0.15,1,0,15.74168
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_612.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_612.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_612.jpg,-0.35,1,0,16.52591
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_680.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_680.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_680.jpg,0,1,0,17.10206
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_751.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_751.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_751.jpg,0,1,0,17.93941
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_891.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_891.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_891.jpg,0,1,0,19.3732
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_14_960.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_14_960.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_14_960.jpg,0,1,0,19.9928
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_035.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_035.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_035.jpg,0,1,0,20.79969
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_108.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_108.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_108.jpg,-0.2,1,0,21.58273
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_182.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_182.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_182.jpg,0,1,0,22.14546
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_249.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_249.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_249.jpg,0,1,0,22.93035
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_316.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_316.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_316.jpg,0,1,0,23.51925
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_384.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_384.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_384.jpg,-0.05,1,0,24.29653
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_455.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_455.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_455.jpg,-0.2,1,0,24.86081
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_525.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_525.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_525.jpg,0,1,0,25.57019
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_592.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_592.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_592.jpg,0,1,0,26.13781
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_662.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_662.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_662.jpg,0,1,0,26.89277
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_731.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_731.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_731.jpg,-0.15,1,0,27.45135
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_804.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_804.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_804.jpg,-0.35,1,0,28.13807
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_874.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_874.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_874.jpg,0,1,0,28.68565
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_15_947.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_15_947.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_15_947.jpg,0,1,0,29.41934
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_015.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_015.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_015.jpg,-0.15,1,0,29.96324
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_087.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_087.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_087.jpg,-0.35,1,0,30.16637
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_157.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_157.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_157.jpg,0,1,0,30.18822
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_231.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_231.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_231.jpg,0,1,0,30.18993
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_303.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_303.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_303.jpg,-0.15,1,0,30.18627
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_372.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_372.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_372.jpg,-0.3,1,0,30.17161
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_444.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_444.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_444.jpg,0,1,0,30.18978
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_518.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_518.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_518.jpg,0,1,0,30.1901
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_589.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_589.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_589.jpg,-0.2,1,0,30.1821
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_657.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_657.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_657.jpg,0,1,0,30.18484
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_727.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_727.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_727.jpg,0,1,0,30.18979
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_799.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_799.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_799.jpg,0,1,0,30.19017
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_875.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_875.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_875.jpg,-0.2,1,0,30.18095
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_16_945.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_16_945.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_16_945.jpg,0,1,0,30.19027
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_017.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_017.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_017.jpg,0,1,0,30.18985
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_089.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_089.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_089.jpg,-0.15,1,0,30.18641
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_165.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_165.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_165.jpg,-0.35,1,0,30.16589
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_234.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_234.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_234.jpg,0,1,0,30.18832
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_305.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_305.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_305.jpg,0,1,0,30.19
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_375.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_375.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_375.jpg,-0.15,1,0,30.18656
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_450.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_450.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_450.jpg,0,1,0,30.18559
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_520.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_520.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_520.jpg,0,1,0,30.18986
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_588.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_588.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_588.jpg,0,1,0,30.19022
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_660.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_660.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_660.jpg,-0.15,1,0,30.18591
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_731.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_731.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_731.jpg,-0.35,1,0,30.16531
C:\Users\cristian\Desktop\data_aut_nav\IMG\center_2024_05_24_10_27_17_801.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\left_2024_05_24_10_27_17_801.jpg,C:\Users\cristian\Desktop\data_aut_nav\IMG\right_2024_05_24_10_27_17_801.jpg,0,1,0,30.18835
